Story	BayID	SecID	StnLoc	Status	AsTopCombo	AsMinTop	AsTop	AsBotCombo	AsMinBot	AsBot	VCombo	VRebar	TLngCombo	TLngRebar	TTrnCombo	TTrnRebar	ErrMsg	WarnMsg
3F	B163	B80X90C420	     7.500	No Message	USS05	    0.002515	    0.006159	USS47	    0.002515	    0.003741	USS74S	    0.004529	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.600	No Message	USS05	    0.002515	    0.006493	USS47	    0.002515	    0.003810	USS74S	    0.004555	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.700	No Message	USS05	    0.002515	    0.006832	USS47	    0.002515	    0.003878	USS74S	    0.004578	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.800	No Message	USS05	    0.002515	    0.007175	USS47	    0.002515	    0.003945	USS74S	    0.004601	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.900	No Message	USS05	    0.002515	    0.007522	USS47	    0.002515	    0.004012	USS74S	    0.004622	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     8.000	No Message	USS05	    0.002515	    0.007874	USS47	    0.002515	    0.004077	USS74S	    0.004642	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     8.100	No Message	USS05	    0.002515	    0.008231	USS47	    0.002515	    0.004142	USS74S	    0.004661	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     0.550	No Message	USS11	    0.002515	    0.010756	USS49	    0.002515	    0.005702	USS74S	    0.004765	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     0.650	No Message	USS11	    0.002515	    0.010370	USS49	    0.002515	    0.005626	USS74S	    0.004748	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     0.750	No Message	USS11	    0.002515	    0.009988	USS49	    0.002515	    0.005549	USS74S	    0.004730	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     0.850	No Message	USS11	    0.002515	    0.009612	USS49	    0.002515	    0.005472	USS74S	    0.004711	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     0.950	No Message	USS11	    0.002515	    0.009240	USS49	    0.002515	    0.005393	USS74S	    0.004691	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.050	No Message	USS11	    0.002515	    0.008874	USS49	    0.002515	    0.005314	USS74S	    0.004669	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.150	No Message	USS11	    0.002515	    0.008512	USS49	    0.002515	    0.005234	USS74S	    0.004646	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.250	No Message	USS11	    0.002515	    0.008156	USS49	    0.002515	    0.005154	USS74S	    0.004621	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.350	No Message	USS11	    0.002515	    0.007805	USS49	    0.002515	    0.005072	USS74S	    0.004595	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.450	No Message	USS11	    0.002515	    0.007458	USS49	    0.002515	    0.004989	USS74S	    0.004568	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.550	No Message	USS11	    0.002515	    0.007117	USS49	    0.002515	    0.004905	USS74S	    0.004539	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.650	No Message	USS11	    0.002515	    0.006781	USS49	    0.002515	    0.004820	USS74S	    0.004510	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.750	No Message	USS11	    0.002515	    0.006449	USS49	    0.002515	    0.004734	USS74S	    0.004478	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.850	No Message	USS11	    0.002515	    0.006123	USS49	    0.002515	    0.004646	USS74S	    0.004446	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     1.950	No Message	USS11	    0.002515	    0.005802	USS49	    0.002515	    0.004557	USS74S	    0.004412	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.050	No Message	USS11	    0.002515	    0.005486	USS49	    0.002515	    0.004467	USS74S	    0.004377	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.150	No Message	USS11	    0.002515	    0.005176	USS49	    0.002515	    0.004376	USS74S	    0.004340	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.250	No Message	USS11	    0.002515	    0.004870	USS49	    0.002515	    0.004283	USS74S	    0.004302	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.350	No Message	USS11	    0.002515	    0.004570	USS49	    0.002515	    0.004189	USS74S	    0.004264	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.450	No Message	USS11	    0.002515	    0.004274	USS49	    0.002515	    0.004094	USS74S	    0.004227	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.550	No Message	USS19	    0.002515	    0.003986	USS41	    0.002515	    0.003999	USS74S	    0.004189	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.650	No Message	USS51	    0.002515	    0.003730	USS09	    0.002515	    0.003931	USS74S	    0.004151	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.750	No Message	USS51	    0.002515	    0.003513	USS09	    0.002515	    0.003896	USS74S	    0.004113	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.850	No Message	USS51	    0.002515	    0.003299	USS09	    0.002515	    0.003858	USS74S	    0.004075	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     2.950	No Message	USS51	    0.002515	    0.003087	USS09	    0.002515	    0.003817	USS74S	    0.004037	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.050	No Message	USS51	    0.002515	    0.002878	USS09	    0.002515	    0.003772	USS74S	    0.004000	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.150	No Message	USS51	    0.002515	    0.002671	USS09	    0.002515	    0.003725	USS74S	    0.003964	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.250	No Message	USS79S	    0.002515	    0.002515	USS09	    0.002515	    0.003674	USS74S	    0.003929	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.350	No Message	USS79S	    0.002515	    0.002515	USS09	    0.002515	    0.003621	USS74S	    0.003896	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.450	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003648	USS74S	    0.003864	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.550	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003787	USS74S	    0.003834	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.650	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003923	USS74S	    0.003804	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.750	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004055	USS74S	    0.003776	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.850	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004185	USS74S	    0.003750	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     3.950	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004311	USS74S	    0.003725	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.050	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004436	USS74S	    0.003701	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.150	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004558	USS74S	    0.003678	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.250	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004677	USS74S	    0.003657	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.350	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004795	USS74S	    0.003637	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.450	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004910	USS74S	    0.003619	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.550	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005024	USS74S	    0.003602	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.650	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005137	USS74S	    0.003586	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.750	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005248	USS74S	    0.003571	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.850	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005358	USS74S	    0.003558	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     4.950	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005466	USS74S	    0.003546	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.050	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005574	USS74S	    0.003536	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.150	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005682	USS74S	    0.003526	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.150	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005682	USS74S	    0.003552	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.250	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005570	USS74S	    0.003561	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.350	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005458	USS74S	    0.003571	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.450	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005345	USS74S	    0.003583	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.550	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005230	USS74S	    0.003596	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.650	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.005115	USS74S	    0.003611	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.750	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004998	USS74S	    0.003627	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.850	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004880	USS74S	    0.003644	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     5.950	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004760	USS74S	    0.003662	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.050	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004638	USS74S	    0.003682	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.150	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004515	USS74S	    0.003703	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.250	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004388	USS74S	    0.003726	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.350	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004260	USS74S	    0.003750	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.450	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.004129	USS74S	    0.003775	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.550	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003995	USS74S	    0.003802	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.650	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003859	USS74S	    0.003829	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.750	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003719	USS74S	    0.003859	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.850	No Message	USS79S	    0.002515	    0.002515	USS02	    0.002515	    0.003577	USS74S	    0.003889	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     6.950	No Message	USS79S	    0.002515	    0.002515	USS11	    0.002515	    0.003578	USS74S	    0.003921	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.050	No Message	USS79S	    0.002515	    0.002515	USS11	    0.002515	    0.003629	USS74S	    0.003954	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.150	No Message	USS49	    0.002515	    0.002722	USS11	    0.002515	    0.003676	USS74S	    0.003989	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.250	No Message	USS49	    0.002515	    0.002931	USS11	    0.002515	    0.003721	USS74S	    0.004025	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.350	No Message	USS49	    0.002515	    0.003143	USS11	    0.002515	    0.003763	USS74S	    0.004062	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.450	No Message	USS49	    0.002515	    0.003357	USS11	    0.002515	    0.003801	USS74S	    0.004100	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.550	No Message	USS49	    0.002515	    0.003574	USS11	    0.002515	    0.003836	USS74S	    0.004138	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.650	No Message	USS49	    0.002515	    0.003793	USS11	    0.002515	    0.003868	USS74S	    0.004176	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.750	No Message	USS09	    0.002515	    0.004020	USS51	    0.002515	    0.003903	USS74S	    0.004214	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.850	No Message	USS09	    0.002515	    0.004312	USS51	    0.002515	    0.003996	USS74S	    0.004252	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     7.950	No Message	USS09	    0.002515	    0.004609	USS51	    0.002515	    0.004087	USS74S	    0.004289	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.050	No Message	USS09	    0.002515	    0.004911	USS51	    0.002515	    0.004177	USS74S	    0.004327	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.150	No Message	USS09	    0.002515	    0.005218	USS51	    0.002515	    0.004266	USS74S	    0.004365	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.250	No Message	USS09	    0.002515	    0.005530	USS51	    0.002515	    0.004353	USS74S	    0.004402	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.350	No Message	USS09	    0.002515	    0.005847	USS51	    0.002515	    0.004439	USS74S	    0.004437	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.450	No Message	USS09	    0.002515	    0.006169	USS51	    0.002515	    0.004523	USS74S	    0.004471	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.550	No Message	USS09	    0.002515	    0.006497	USS51	    0.002515	    0.004607	USS74S	    0.004503	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.650	No Message	USS09	    0.002515	    0.006830	USS51	    0.002515	    0.004689	USS74S	    0.004535	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.750	No Message	USS09	    0.002515	    0.007168	USS51	    0.002515	    0.004770	USS74S	    0.004565	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.850	No Message	USS09	    0.002515	    0.007511	USS51	    0.002515	    0.004849	USS74S	    0.004593	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     8.950	No Message	USS09	    0.002515	    0.007859	USS51	    0.002515	    0.004928	USS74S	    0.004620	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.050	No Message	USS09	    0.002515	    0.008212	USS51	    0.002515	    0.005006	USS74S	    0.004646	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.150	No Message	USS09	    0.002515	    0.008570	USS51	    0.002515	    0.005082	USS74S	    0.004671	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.250	No Message	USS09	    0.002515	    0.008933	USS51	    0.002515	    0.005158	USS74S	    0.004694	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.350	No Message	USS09	    0.002515	    0.009301	USS51	    0.002515	    0.005233	USS74S	    0.004716	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.450	No Message	USS09	    0.002515	    0.009674	USS51	    0.002515	    0.005307	USS74S	    0.004736	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.550	No Message	USS09	    0.002515	    0.010053	USS51	    0.002515	    0.005380	USS74S	    0.004756	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.650	No Message	USS09	    0.002515	    0.010436	USS51	    0.002515	    0.005452	USS74S	    0.004773	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B212	B80X90C420	     9.750	No Message	USS09	    0.002515	    0.010824	USS51	    0.002515	    0.005524	USS74S	    0.004790	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
